contentId,If you liked,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-1.41504E+18,"Google Cloud Platform icons and sample architectural diagrams, for your designing pleasure",8 must-see sessions for application developers at Google Cloud Next '17,Google Cloud Platform sets a course for new horizons,Introducing Google Cloud Shell's new code editor,"Google Cloud Machine Learning family grows with new API, editions and pricing",Centrally manage all your Google Cloud resources with Cloud Resource Manager
7.51174E+18,7 Ways Meditation Can Actually Change The Brain,Seniority,Google DeepMind researchers built a deep-learning system capable of learning from very little data.,What is Affective Computing And How Could Emotional Machines Change Our Lives?,12 Agile principles,New Trend Briefing from TrendWatching | AUTONOMANIA!
-4.60802E+18,Graphene and Silly Putty Creates a Super-Sensitive Strain Sensor,Graphene-based Antenna Still Looking for Path to Commercialization,Road to Polymer 2.0,"Cheap, Rugged Sweat-Sensing Skin Patch Hints at Bloodless Testing",How Mobile Health Apps and Wearables Could Actually Make People Sicker,Home-Made Twitter and Gmail Notifications with PHP and Arduino
-1.57225E+18,LPIC-OT DevOps Engineer | Linux Professional Institute,Discutindo Devops na Prática,Moving the Drupal 8 workflow initiative along,The new tech talent you need to succeed in digital,Engineers Shouldn't Write ETL: A Guide to Building a High Functioning Data Science Department,"Use Docker to build, test and push your Artifacts"
-4.3415E+17,Andrew Ng: What AI Can and Can't Do,Here's how The White House wants the U.S. to approach AI R&D,Top 10 Hot Artificial Intelligence (AI) Technologies,Democratizing AI,"AI Pioneer Yoshua Bengio Is Launching Element.AI, a Deep-Learning Incubator","Facebook, Amazon, Google, IBM and Microsoft come together to create historic Partnership on AI"
4.86662E+18,Siemens and General Electric gear up for the internet of things,GE Digital snags ServiceMax for $915 million,Lessons from Becoming a Data-Driven Organization,"JPMorgan Software Does in Seconds What Took Lawyers 360,000 Hours",The new tech talent you need to succeed in digital,The Competitive Landscape for Machine Intelligence
8.65992E+18,5 Latin Trends for 2017 | TrendWatching,5 Asian Trends for 2017,BACK FROM THE DEAD - TrendWatching,trendwatching.com | 5 Trends for 2017 | TrendWatching,"Cross-industry innovations for agriculture | Deloitte Australia | Consumer & Industrial products, Technology",Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership
-7.65513E+18,BMW mostra conceito de tela touch flutuante em painéis automotivos,Especialistas trazem tendências de UX para 2017 - KingHost,TI Bimodal? Receita para o desastre...,"SINAIS do FUTURO imediato: #1, internet das coisas",Black Friday salva o ano do e-commerce,O que é benchmarking? Veja quando um concorrente se torna inspiração!
-4.73824E+18,A compra de alimentos online é nova fronteira do e-commerce mundial,Especialistas trazem tendências de UX para 2017 - KingHost,Black Friday salva o ano do e-commerce,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,"SulAmérica continua investindo, apesar da crise - Sonho Seguro",Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
2.93019E+18,Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,"The Languages, Frameworks and Tools You Should Learn in 2017",How it feels to learn Javascript in 2016,The Ultimate Solution to Versioning REST APIs: Content Negotiation,Introduction To Chatbots
4.28487E+17,Most Interesting APIs in 2016: Cognitive Computing,"Google Cloud Machine Learning family grows with new API, editions and pricing","Google Cloud Endpoints now generally available: a fast, scalable API gateway",The Java 8 API Design Principles,Using Microservices Architecture as API Enablement Strategy,Improving Drupal 8's API-first: JSON API and OAuth2?
2.23317E+17,How to move an entire government to a new digital platform - Dries Buytaert,Sharing innovation with your competitors - Dries Buytaert,Enterprise Open Source Programs Flourish -- In Tech and Elsewhere,Dries Buytaert,Here's how The White House wants the U.S. to approach AI R&D,"Acquia Releases Lightning for Drupal 8, Enabling Fast Starts for Digital Experience Deployments [July 19, 2016]"
-7.52551E+18,These Are The 10 Most Purchased Brands in the World,"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net",Unilever: The biggest digital start-up in the world?,Large CPGs are under attack by startups... and consumers are winning,The future of traditional retail is digital,We are on the verge of a consumer M&A avalanche
3.13491E+16,"9 trends you need to watch at CES 2017, from 'AI' assistants to 'AR' devices","Robotics, VR Content Take Center Stage at CES, But Where Is Cannabiz?","Facebook, Amazon, Google, IBM and Microsoft come together to create historic Partnership on AI",A smart home is where the bot is,trendwatching.com | 5 Trends for 2017 | TrendWatching,Innovation is in all the wrong places
6.64244E+18,Governo abre consulta pública para Plano Nacional de IoT | NOTÍCIAS - Brasscom,Plano nacional de ''internet das coisas'' sai em fevereiro,Plano Nacional de IoT chega em março com parceria entre MCTIC e BNDES,"SINAIS do FUTURO imediato: #1, internet das coisas",Uma arquitetura de referência para a Internet das Coisas - Parte 1,Como o Banco do Brasil está inovando e incentivando o intraempreendedorismo
-8.31463E+18,Hacked Website Report - 2016/Q3,Exploited Script in WordPress Themes Send Spam,Speed Up a WordPress Website in 8 Steps,Debugging WordPress: 11 Powerful Tips and Techniques,Learn About the PHP Trends and Predictions for 2017,Mark A Trello Card As Done (And Drop The Mic On That Task)
4.89101E+18,Introducing Kotlin support in Spring Framework 5.0,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering,"A Geospatial Messenger with Kotlin, Spring Boot and PostgreSQL","Kotlin in Production - What works, Whats broken",How Kotlin became our primary language for Android - UPTech Team,Kotlin no Backend (Parte 2) :: Concrete Solutions
6.85074E+17,[Tools] See how the JIRA Portfolio team uses JIRA Portfolio,Introducing JIRA Software for iPhone,4 essential how-tos for dealing with scope creep,Jira - A Necessary Evil?,12 Agile principles,Scrum Community - Scrum Alliance
4.54621E+18,Como o Trello foi de 4 a 17 milhões de usuários,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Especialistas trazem tendências de UX para 2017 - KingHost,"SINAIS do FUTURO imediato: #1, internet das coisas",O que é benchmarking? Veja quando um concorrente se torna inspiração!,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
-7.38423E+18,Coca-Cola reportedly closes Founders startup incubator,How Coca-Cola Is Harvesting Innovation Energy From Startups,"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net",Ask a Female Engineer: Joining a Startup,"Conheça Cris Grether, a diretora Global de Design que liderou, em Atlanta, a reformulação das embalagens de Coca-Cola",So you want to sell to banks?
-5.68013E+18,7 Top CRM Trends for 2017: A Look Ahead,Democratizing AI,The Mobile Growth Stack: 2017 Edition - Mobile Growth Stack,Banking Needs a Customer Experience Wake-Up Call,A smart home is where the bot is,Using behavioral data to improve customer satisfaction
6.72199E+17,Labelling automated builds on Docker Hub - Microscaling Systems,"Use Docker to build, test and push your Artifacts",Introducing Docker for Windows Server 2016 - Docker Blog,Drupal 8 CI/CD with Docker via Jenkins. Part 1: Integration,"Docker - Build, Ship, and Run Any App, Anywhere",Testing a new Drupal 8 installation with 2 Docker commands
-6.8519E+18,Google Maps agora mostra se local tem entrada com acessibilidade | Google Discovery,Google lança experimentos com inteligência artificial | Google Discovery,"A.I. Duet, crie melodias usando o aprendizado de máquina do Google | Google Discovery",Google planeja ferramentas de inteligência artificial para Raspberry Pi | Google Discovery,Inteligência artificial do Google aprende a aprimorar fotos como nos filmes | Google Discovery,Google usa aprendizado de máquina para melhorar imagens de baixa qualidade | Google Discovery
-8.14611E+18,"Entrevista com Alejandro Formanchuk: ""Funcionário não é público interno - é ator extremo"" - Blog do Love Mondays","SINAIS do FUTURO imediato: #1, internet das coisas",O que é benchmarking? Veja quando um concorrente se torna inspiração!,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi
6.22707E+18,6 New Tech Gadgets That Will Simplify Your Life in 2017,The Ultimate Digital Clean-Up Checklist: Are You Prepared For The New Year? - Smashing Magazine,9 Rules of Open-Office Etiquette,"9 trends you need to watch at CES 2017, from 'AI' assistants to 'AR' devices",Live asynchronously.,Introducing Mini Courses with MS Chatbots
2.38493E+18,Google HR chief Laszlo Bock leaving to launch startup,Google's Cloud Machine Learning service is now in public beta,"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2","Spanner, the Google Database That Mastered Time, Is Now Open to Everyone",7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
-6.83688E+18,Best of CES 2017: The Show's 10 Coolest Designs,"9 trends you need to watch at CES 2017, from 'AI' assistants to 'AR' devices","Robotics, VR Content Take Center Stage at CES, But Where Is Cannabiz?",Time to Re-Think Design Thinking,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk
7.83535E+18,Kit de sensor BLE alimentado por energia solar,Uma arquitetura de referência para a Internet das Coisas - Parte 1,Especialistas trazem tendências de UX para 2017 - KingHost,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,"SINAIS do FUTURO imediato: #1, internet das coisas","""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017"
-5.92465E+18,Robô da IBM substitui 34 funcionários de empresa no Japão,Aplicações da Inteligência artificial | Endeavor Brasil,"Como a inteligência artificial já muda mercados, da gastronomia ao petróleo - Startupi",A saga do jovem CEO da Dasa,"IBM e Visa transformam automóveis, eletrodomésticos e outros dispositivos conectados em potenciais pontos de vendas",Especialistas trazem tendências de UX para 2017 - KingHost
3.66099E+18,Discutindo Devops na Prática,LPIC-OT DevOps Engineer | Linux Professional Institute,Aplicações da Inteligência artificial | Endeavor Brasil,"SINAIS do FUTURO imediato: #1, internet das coisas","Como a inteligência artificial já muda mercados, da gastronomia ao petróleo - Startupi",Livros sobre liderança: os 10 melhores livros para bons líderes
3.56262E+18,Nova iniciativa busca desenvolver o ecossistema de Fintechs da América Latina,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Especialistas trazem tendências de UX para 2017 - KingHost,A saga do jovem CEO da Dasa,Que novas oportunidades poderemos criar com Blockchain? - CIO
